address1,address2,bamm_approved,bamm_used_desc,cems_used,city,co2_captured,comments,county,county_fips,eggrt_facility_id,emission_classification_code,emitted_co2_supplied,facility_id,facility_name,facility_types,frs_id,latitude,longitude,naics_code,parent_company,process_stationary_cml,program_name,program_sys_id,reported_industry_types,reported_subparts,reporting_status,rr_monitoring_plan,rr_monitoring_plan_filename,rr_mrv_plan_url,state,state_name,submission_id,tribal_land_id,uu_rd_exempt,year,zip
1529 South 170th Avenue,,,,,Hersey,,,OSCEOLA COUNTY,26133,567321.0000000000,CU_ONLY,,1012840,Hersey Power Plant,Direct Emitter,110070082523,43.836848000000000,-85.424090000000000,221112,WOLVERINE POWER SUPPLY COOPERATIVE INC (100%),,Green House Gas e-GGRT,567321,C,C,,,,,MI,Michigan,343052.0000000000,,,2022,49639
455 SANDURI ST,,,,,FAIRBANKS,,,FAIRBANKS NORTH STAR BOROUGH,02090,526140.0000000000,DEFAULT,,1006806,SOUTH CUSHMAN LANDFILL,Direct Emitter,110001717205,64.804000000000000,-147.699000000000000,562212,FAIRBANKS NORTH STAR BOROUGH (100%),,FRS,110001717205,HH,HH,,,,,AK,Alaska,117641.0000000000,,,2015,99701
3725 North First Street,,,,,San Jose,,,SANTA CLARA COUNTY,06085,544599.0000000000,DEFAULT,,1009983,Maxim Integrated Products,,110009541665,37.410500000000000,-121.946570000000000,334413,MAXIM INTEGRATED PRODUCTS INC  (100%),,Green House Gas e-GGRT,544599,,,STOPPED_REPORTING_VALID_REASON,,,,CA,California,,,,2022,95134
708 DYER ROAD,,,,,NEWNAN,,,Coweta,13077,519616.0000000000,CU_OTHERS,,1001511,Yates,Direct Emitter,110000357319,33.462200000000000,-84.898600000000000,221112,SOUTHERN CO (100%),,Clean Air Markets Division Business Database,154,"C,D","C,D",,,,,GA,Georgia,263908.0000000000,,,2018,30264
1989 OAKES RD,,,,,RACINE,,,RACINE COUNTY,55101,525191.0000000000,CU_OTHERS,,1003625,KESTREL HAWK LANDFILL,Direct Emitter,110070748020,42.708385000000000,-87.860528000000000,562212,REPUBLIC SERVICES INC (100%),,FRS,110000620748,"C,HH","C,HH",,,,,WI,Wisconsin,370209.0000000000,,,2022,53406
"6900 GEORGIA AVENUE, NW",,,,,WASHINGTON,,,DISTRICT OF COLUMBIA,11001,526268.0000000000,CU_ONLY,,1006849,WALTER REED ARMY MEDICAL CENTER,Direct Emitter,110006871705,38.973630000000000,-77.026910000000000,928110,,,FRS,110041598376,C,C,,,,,DC,District Of Columbia,80828.0000000000,,,2013,20307
6100 W 55th St. South,,,,,Wichita,,,SEDGWICK COUNTY,20173,521959.0000000000,CU_OTHERS,,1000585,"WESTAR ENERGY, INC",Direct Emitter,110002128518,37.595600000000000,-97.413100000000000,221112,"Westar Energy, Inc. (100%)",,Clean Air Markets Division Business Database,247,"C,D","C,D",,,,,KS,Kansas,55421.0000000000,,,2010,67215
9404 STATE ROUTE 2096,,,,,Robards,,,HENDERSON COUNTY,21101,522830.0000000000,CU_OTHERS,,1006666,Century Aluminum Sebree LLC,Direct Emitter,110038162118,37.655556000000000,-87.506944000000000,331313,CENTURY ALUMINUM CO (100%),,FRS,110038162118,"C,F","C,F",,,,,KY,Kentucky,344353.0000000000,,,2022,42452
701 MAIN ST,,,,,VENICE,,,Madison,17119,519640.0000000000,CU_OTHERS,,1001528,Venice,Direct Emitter,110001287474,38.664200000000000,-90.176400000000000,221112,AMEREN CORP (100%),,Clean Air Markets Division Business Database,178,"C,D","C,D",,,,,IL,Illinois,310378.0000000000,,,2021,62090
33854 COUNTY HIGHWAY TT,,,,,MAITLAND,,,HOLT,29087,527201.0000000000,CU_OTHERS,,1005060,ANR Pipeline Maitland CS,Direct Emitter,110043796960,40.175383000000000,-95.122361000000000,486210,ANR Pipeline Company (100%),,FRS,110007373582,"C,W-NGTC","C,W",,,,,MO,Missouri,49481.0000000000,,,2012,64466
6912 US Hwy 359,,,,,Laredo,,,WEBB COUNTY,48479,526650.0000000000,DEFAULT,,1004460,City of Laredo Landfill,Direct Emitter,110062120164,27.496940000000000,-99.404440000000000,562212,CITY OF LAREDO (100%),,Green House Gas e-GGRT,526650,HH,HH,,,,,TX,Texas,179962.0000000000,,,2018,78044
35350 Kalifornsky Beach Road,,,,,Kenai,,,KENAI PENINSULA,02122,524227.0000000000,DEFAULT,,1002805,"Hilcorp Alaska, LLC Kenai Gas Field Pad 14-6",,110007920544,60.475119000000000,-151.273750000000000,211111,HILCORP ENERGY CO (100%),,Green House Gas e-GGRT,524227,,,STOPPED_REPORTING_VALID_REASON,,,,AK,Alaska,,,,2022,99611
6001 Bollinger Canyon Road,,,,,San Ramon,,,,,537769.0000000000,DEFAULT,,1009239,Chevron MCA 260 East Texas Basin,Onshore Oil & Gas Production,,37.795963000000000,-122.022317000000000,211130,CHEVRON CORP (100%),,Green House Gas e-GGRT,537769,W-ONSH,W,,,,,CA,California,360536.0000000000,,,2023,94583
2604 CR 150,,,,,GARDEN CITY,,,GLASSCOCK COUNTY,48173,558259.0000000000,CU_ONLY,,1011556,TARGA COLE RANCH COMPRESSOR STATION,Direct Emitter,110063744836,31.753512000000000,-101.613852000000000,211111,TARGA RESOURCES (73%); PIONEER NATURAL RESOURCES USA INC (27%),,Green House Gas e-GGRT,558259,C,C,,,,,TX,Texas,116539.0000000000,,,2015,79739
13333 E. Hartsburg Road,,,,,Edwardsport,,,KNOX COUNTY,18083,528837.0000000000,DEFAULT,,1005448,Freelandville West Underground,,110055510326,38.881877000000000,-87.294154000000000,212112,BLACK HAWK MINING LLC  (100%),,Green House Gas e-GGRT,528837,,,STOPPED_REPORTING_VALID_REASON,,,,IN,Indiana,,,,2018,47528
2300 HALLOCK YOUNG ROAD,,,,,WARREN,,,TRUMBULL COUNTY,39155,526112.0000000000,DEFAULT,,1004221,GENERAL MOTORS LORDSTOWN COMPLEX EAST,,110000617226,41.143400000000000,-80.878910000000000,336111,GENERAL MOTORS CO (100%),,FRS,110000617226,,,STOPPED_REPORTING_VALID_REASON,,,,OH,Ohio,,,,2021,44481
1466 East State Road 58,,,,,Carlisle,,,SULLIVAN COUNTY,18153,540637.0000000000,DEFAULT,,1003751,Carlisle Mine,Direct Emitter,110071160158,38.946090000000000,-87.383610000000000,212112,HALLADOR ENERGY CO (100%),,Green House Gas e-GGRT,540637,FF,FF,,,,,IN,Indiana,249217.0000000000,,,2020,47838
3510 SOUTH MULLEN,,,,,TACOMA,,,PIERCE COUNTY,53053,527434.0000000000,CU_OTHERS,,1005619,TACOMA CITY SOLID WASTE FAC,Direct Emitter,110005392388,47.231735000000000,-122.502724000000000,562212,CITY OF TACOMA WASHINGTON (100%),,FRS,110005392388,"C,HH","C,HH",,,,,WA,Washington,345395.0000000000,,,2022,98409
,,,,,Offshore,,,ST. TAMMANY PARISH,22103,523422.0000000000,CU_OTHERS,,1002345,Viosca Knoll 786 A,Direct Emitter,110043805601,29.229003000000000,-87.780968000000000,211120,CHEVRON CORP (50%); ENVEN ENERGY CORP (50%),,Green House Gas e-GGRT,523422,"C,W-OFFSH","C,W",,,,,LA,Louisiana,354109.0000000000,,,2022,00000
2065 MANCHESTER ROAD,,,,,AKRON,,,SUMMIT COUNTY,39153,522499.0000000000,CU_ONLY,,1006625,CARGILL INC SALT DIV,Direct Emitter,110000389482,41.042680000000000,-81.545330000000000,311942,CARGILL INC (100%),,FRS,110000389482,C,C,,,,,OH,Ohio,184278.0000000000,,,2018,44314
561 N Main,,,,,HACKBERRY,,,CAMERON PARISH,22023,534881.0000000000,CU_ONLY,,1007608,M P ERWIN PRODUCTION FACILITY - A & B,Direct Emitter,110045602889,29.986470000000000,-93.394620000000000,211111,Gulfport Energy Corporation (100%),,FRS,110007039481,C,C,,,,,LA,Louisiana,125059.0000000000,,,2013,70645
234 S Jefferson Street,,,,,Delphos,,,VAN WERT COUNTY,39161,527307.0000000000,CU_ONLY,,1004821,Bunge North America (East) LLC,Direct Emitter,110000395590,40.841210000000000,-84.342300000000000,311222,"Bunge Holdings North America, Inc. (100%)",,Green House Gas e-GGRT,527307,C,C,,,,,OH,Ohio,99247.0000000000,,,2014,45833
2274 CUSTER AVE,,,,,FAYETTEVILLE,,,Cumberland,37051,521207.0000000000,DEFAULT,,1000200,Butler-Warner Generation Plant,,110007669380,35.098600000000000,-78.829400000000000,221112,PUBLIC WORKS COMMISSION OF THE CITY OF FAYETTEVILLE (100%),,Clean Air Markets Division Business Database,7405,,,STOPPED_REPORTING_VALID_REASON,,,,NC,North Carolina,,,,2018,28312
451 JONES ROAD,,,,,WEATHERFORD,,,PARKER COUNTY,48367,524438.0000000000,CU_OTHERS,,1003317,WEATHERFORD PLANT,Direct Emitter,110031262489,32.733350000000000,-97.874400000000000,211111,"Enbridge Energy Partners, L.P. (100%)",,FRS,110031262489,"C,W-PROC","C,W",,,,,TX,Texas,37142.0000000000,,,2011,76088
,,,,,Lucedale,,,GEORGE,28039,527708.0000000000,CU_OTHERS,,1005332,Lucedale (SESH) Compressor Station,Direct Emitter,110043787051,30.972222000000000,-88.699167000000000,486210,"CenterPoint Energy Southeastern Piplines Holdings, LLC (50%); Spectra Energy Southeast Supply Header, LLC (50%)",,Green House Gas e-GGRT,527708,"C,W-NGTC","C,W",,,,,MS,Mississippi,93278.0000000000,,,2011,39452
2498 STATE HWY 70,,,,,MANCHESTER,,,OCEAN COUNTY,34029,523507.0000000000,CU_OTHERS,,1002667,OCEAN COUNTY LANDFILL,Direct Emitter,110070834556,40.025251000000000,-74.249391000000000,562212,OCEAN COUNTY LANDFILL CORP (100%),,FRS,110040962018,"C,HH","C,HH",,,,,NJ,New Jersey,344369.0000000000,,,2022,08759
17410 E Lockwood Valley Rd,,,,,Frazier Park,,,VENTURA COUNTY,06111,565702.0000000000,CU_ONLY,,1012548,Arcosa Lightweight - Frazier Park,Direct Emitter,110001158167,34.766600000000000,-119.044700000000000,327120,ARCOSA INC (100%),,Green House Gas e-GGRT,565702,C,C,,,,,CA,California,367585.0000000000,,,2022,93225
660 PARRINGTON OVAL,,,,,NORMAN,,,CLEVELAND COUNTY,40027,532277.0000000000,CU_ONLY,,1006764,UNIVERSITY OF OKLAHOMA,Direct Emitter,110028049387,35.210360000000000,-97.445960000000000,611310,UNIVERSITY OF OKLAHOMA (100%),,FRS,110028049387,C,C,,,,,OK,Oklahoma,337717.0000000000,,,2022,73019
500 HUCKLEBERRY ROAD,,,,,WINDSOR,,,HARTFORD COUNTY,09003,525803.0000000000,CU_OTHERS,,1003867,WINDSOR BLOOMFIELD LANDFILL,Direct Emitter,110001136226,41.893230000000000,-72.708993000000000,562212,TOWN OF WINDSOR (100%),,FRS,110001136226,"C,HH","C,HH",,,,,CT,Connecticut,135649.0000000000,,,2016,06095
,,,,,Balko,,,BEAVER,40007,544678.0000000000,DEFAULT,,1009997,Camrick Unit,CO2 Injection,110058379758,36.521000000000000,-100.897500000000000,211111,"CHAPARRAL ENERGY, INC (100%)",,Green House Gas e-GGRT,544678,UU,UU,,,,,OK,Oklahoma,51369.0000000000,,,2012,73931
1501 Ted Boyd Drive,,,,,KENT,,,PORTAGE COUNTY,39133,530582.0000000000,CU_ONLY,,1006759,KENT STATE UNIVERSITY HEATING PLANT (1667040085),Direct Emitter,110071162206,41.141280000000000,-81.342840000000000,611310,KENT STATE UNIVERSITY (100%),,FRS,110041198076,C,C,,,,,OH,Ohio,161246.0000000000,,,2017,44242
645 W. Laguna Rd.,,,,,Camarillo,,,VENTURA COUNTY,06111,553357.0000000000,CU_ONLY,,1010977,"Houweling Nurseries Oxnard, Inc",Direct Emitter,110057067944,34.175971000000000,-119.066375000000000,111419,"Houweling Nurseries Oxnard, Inc. (100%)",,Green House Gas e-GGRT,553357,C,C,,,,,CA,California,85582.0000000000,,,2013,93012
3201 MOSLEY ROAD,,,,,OKLAHOMA CITY,,,OKLAHOMA COUNTY,40109,525131.0000000000,DEFAULT,,1007801,WASTE MGMT OF OK/EAST OAK LNDFLL,Direct Emitter,110001637845,35.508510000000000,-97.418870000000000,562212,WASTE MANAGEMENT INC (100%),,FRS,110001637845,HH,HH,,,,,OK,Oklahoma,178668.0000000000,,,2018,73141
210 PHYSICAL PLANT DR,,,,,CARBONDALE,,,JACKSON COUNTY,17077,531278.0000000000,CU_ONLY,,1000079,SOUTHERN ILLINOIS UNIVERSITY,Direct Emitter,110043969701,37.710830000000000,-89.217540000000000,611310,SOUTHERN ILLINOIS UNIVERSITY SYSTEM (100%),,FRS,110018098422,C,C,,,,,IL,Illinois,335661.0000000000,,,2022,62901
530 Keystone Drive,,,,,Warrendale,,,,,528959.0000000000,DEFAULT,,1005459,"Mitsubishi Electric Power Products, Inc.","Supplier, Direct Emitter",,40.667150000000000,-80.112720000000000,335313,MITSUBISHI ELECTRIC US HOLDINGS (100%),,Green House Gas e-GGRT,528959,"OO,QQ,SS","OO,QQ,SS",,,,,PA,Pennsylvania,118759.0000000000,,,2015,15086
,,,,,Haughton,,,BOSSIER PARISH,22015,525038.0000000000,CU_OTHERS,,1003608,Foxskin Compressor Station,Direct Emitter,110071160539,32.467360000000000,-93.525960000000000,213112,ENABLE MIDSTREAM PARTNERS LP (100%),,FRS,110017781738,"C,W-PROC","C,W",,,,,LA,Louisiana,171783.0000000000,,,2015,71037
HUGULEY INDUSTRIAL PARK 3502 43RD STREET SOUTH WES,,,,,LANETT,,,CHAMBERS COUNTY,01017,523790.0000000000,CU_OTHERS,,1005919,KNAUF INSULATION GmbH,Direct Emitter,110000589792,32.836519000000000,-85.215733000000000,327993,KNAUF INSULATION (100%),,FRS,110000589792,"C,N","C,N",,,,,AL,Alabama,268961.0000000000,,,2020,36863
1423 Pasadena Freeway,,,,,Pasadena,,,HARRIS COUNTY,48201,524040.0000000000,CU_ONLY,,1003007,"Sekisui Specialty Chemicals America, LLC - Pasadena",Direct Emitter,110061712687,29.716059000000000,-95.189998000000000,325120,AIR PRODUCTS & CHEMICALS INC (100%),,FRS,110000599380,C,C,,,,,TX,Texas,115390.0000000000,,,2015,77506
4739 380TH ST,,,,,EMMETSBURG,,,PALO ALTO COUNTY,19147,523224.0000000000,CU_ONLY,,1002069,AG PROCESSING INC,Direct Emitter,110018869303,43.101020000000000,-94.654190000000000,311222,AG PROCESSING INC (100%),,FRS,110018869303,C,C,,,,,IA,Iowa,163626.0000000000,,,2017,50536
217 W. capitol St,,,,,Jackson,,,HINDS COUNTY,28049,537818.0000000000,DEFAULT,,1008506,Mid-Gulf Coast Basin Code 210,Onshore Oil & Gas Production,110055513555,32.300520000000000,-90.190110000000000,211111,Pruet Production Company (100%),,Green House Gas e-GGRT,537818,W-ONSH,W,,,,,MS,Mississippi,124169.0000000000,,,2014,39201
200 BORDENTOWN ROAD,,,,,TULLYTOWN,,,BUCKS COUNTY,42017,525661.0000000000,CU_OTHERS,,1007634,TULLYTOWN RESOURCE RECOVER FACILITY (TRRF) LANDFILL,Direct Emitter,110000924251,40.133394000000000,-74.804474000000000,562212,WASTE MANAGEMENT INC (100%),,FRS,110000924251,"C,HH","C,HH",,,,,PA,Pennsylvania,362788.0000000000,,,2021,19007
49 Natural Bridge Road,,,,,Douglas,,,CONVERSE COUNTY,56009,523056.0000000000,CU_OTHERS,,1002133,"WIC Station 7950 Douglas, WY",Direct Emitter,110043793455,42.787448000000000,-105.613958000000000,486210,KINDER MORGAN INC (100%),,Green House Gas e-GGRT,523056,"C,W-NGTC","C,W",,,,,WY,Wyoming,291399.0000000000,,,2020,82633
4339 TUTTLE ROAD,,,,,GENEVA,,,ASHTABULA COUNTY,39007,525262.0000000000,CU_OTHERS,,1003392,GENEVA LANDFILL,Direct Emitter,110011942979,41.791626000000000,-80.907960000000000,562212,WASTE MANAGEMENT INC (100%),,FRS,110011942979,"C,HH","C,HH",,,,,OH,Ohio,206317.0000000000,,,2019,44041
200 Fernandez Drive,,,,,Beckley,,,RALEIGH COUNTY,54081,525990.0000000000,DEFAULT,,1007785,Raleigh County Solid Waste Authority Landfill,Direct Emitter,110041493354,37.818370000000000,-81.168700000000000,562212,RALEIGH COUNTY SOLID WASTE AUTHORITY (100%),,Green House Gas e-GGRT,525990,HH,HH,,,,,WV,West Virginia,361390.0000000000,,,2023,25801
2900 OPRY HOUSE ROAD,,,,,IVA,,,Anderson,45007,520477.0000000000,DEFAULT,,1001158,John S. Rainey Generating Station,Direct Emitter,110017413734,34.347700000000000,-82.776000000000000,221112,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY (100%),,Clean Air Markets Division Business Database,1016,D,D,,,,,SC,South Carolina,307663.0000000000,,,2021,29655
200 MAIN AVE,,,,,DEPERE,,,BROWN COUNTY,55009,526478.0000000000,CU_ONLY,,1004045,Ahlstrom North America SPECIALTY SOLUTIONS,Direct Emitter,110000420884,44.447370000000000,-88.068510000000000,322120,AHLSTROM-MUNKSJO NORTH AMERICA SPECIALTY SOLUTIONS LLC (100%),,FRS,110000420884,C,C,,,,,WI,Wisconsin,366631.0000000000,,,2022,54115
4550 Wrangle Hill Road,,,,,Delaware City,,,NEW CASTLE COUNTY,10003,579924.0000000000,DEFAULT,,1014231,Air Products H2 SMR Plant at DCRC (Unit 37),Direct Emitter,110054584008,39.580271000000000,-75.631114000000000,325120,AIR PRODUCTS & CHEMICALS INC (100%),,Green House Gas e-GGRT,579924,P,P,,,,,DE,Delaware,348068.0000000000,,,2022,19706
301 N. BROADWAY,,,,,LOS ANGELES,,,LOS ANGELES COUNTY,06037,523737.0000000000,CU_ONLY,,1002591,L A CO CENTRAL HEATING PLANT,Direct Emitter,110013955586,34.056240000000000,-118.243120000000000,221330,Los Angeles County (100%),,FRS,110041139238,C,C,,,,,CA,California,5830.0000000000,,,2010,90012
,,,,,Balko,,,BEAVER COUNTY,40007,544678.0000000000,DEFAULT,,1009997,Camrick Unit,CO2 Injection,110071160567,36.521000000000000,-100.897500000000000,211111,CHAPARRAL ENERGY INC (100%),,Green House Gas e-GGRT,544678,UU,UU,,,,,OK,Oklahoma,120731.0000000000,,,2015,73931
"2513 South Kelly Ave, STE 200",,,,,Edmond,,,,,584921.0000000000,DEFAULT,,1014624,Black Swan Oil & Gas - Basin 430,Onshore Oil & Gas Production,,35.630673622286700,-97.497054976669000,211120,Black Swan Oil & Gas LLC (100%),,Green House Gas e-GGRT,584921,W-ONSH,W,,,,,OK,Oklahoma,368918.0000000000,,,2023,73013
101 5th Street East,,,,,Red Wing,,,GOODHUE,27049,525174.0000000000,CU_ONLY,,1006774,Red Wing Plant,Direct Emitter,110043786169,44.566100000000000,-92.528920000000000,221112,"Xcel Energy, Inc. (100%)",,Green House Gas e-GGRT,525174,C,C,,,,,MN,Minnesota,52585.0000000000,,,2010,55901
8111 Westchester Drive,,,,,Dallas,,,DALLAS COUNTY,48113,566286.0000000000,DEFAULT,,1012691,Transmission Pipeline - Energy Transfer Fuel LP,Transmission Pipelines,110070082274,32.861516000000000,-96.806516000000000,486210,ENERGY TRANSFER LP (100%),,Green House Gas e-GGRT,566286,W-TRANS,W,,,,,TX,Texas,224937.0000000000,,,2019,75225
2299 S FM 1936,,,,,Goldsmith,,,,,574503.0000000000,CU_OTHERS,,1013726,OWT CS Ector County Compressor Station,Direct Emitter,,31.847557000000000,-102.445737000000000,486210,ONEOK INC (100%),,Green House Gas e-GGRT,574503,"C,W-NGTC","C,W",,,,,TX,Texas,309164.0000000000,,,2021,79741
61 MCNEW ROAD,,,,,GREENBRIER,,,FAULKNER COUNTY,05045,533679.0000000000,DEFAULT,,1005933,WOOLLY HOLLOW COMPRESSOR STATION,,110040836067,35.262850000000000,-92.275965000000000,211112,CRESTWOOD MIDSTREAM PARTNERS LP (100%),,Green House Gas e-GGRT,533679,,,STOPPED_REPORTING_VALID_REASON,,,,AR,Arkansas,,,,2018,72058
6446 ROUTE 9 WEST,,,,,CATSKILL,,,Greene,36039,521346.0000000000,CU_OTHERS,,1000307,Holcim US Inc,Direct Emitter,110000825705,42.163100000000000,-73.900300000000000,327310,Holcim (US) Inc. (100%),,Clean Air Markets Division Business Database,7544,"C,H","C,H",,,,,NY,New York,8568.0000000000,,,2010,12414
94 W. 13th Street,,,,,BROWNSVILLE,,,CAMERON COUNTY,48061,527814.0000000000,DEFAULT,,1005210,SILAS RAY POWER PLANT,Direct Emitter,110007194847,25.913100000000000,-97.521400000000000,221112,BROWNSVILLE PUBLIC UTILITIES BOARD (100%),,Clean Air Markets Division Business Database,707,D,D,,,,,TX,Texas,113121.0000000000,,,2015,78520
101 EMPIRE MINE RD,,,,,PALMER,,,MARQUETTE COUNTY,26103,526669.0000000000,DEFAULT,,1004509,EMPIRE MINE,Direct Emitter,110038173437,46.449100000000000,-87.603200000000000,212210,CLEVELAND-CLIFFS INC (100%),,FRS,110038173437,"C,Q","C,Q",,,,,MI,Michigan,208024.0000000000,,,2019,49871
2611 State Hwy 214,,,,,Denver City,,,YOAKUM COUNTY,48501,543517.0000000000,DEFAULT,,1009570,Wasson San Andres,CO2 Injection,110071159959,33.003380000000000,-102.819010000000000,211111,OCCIDENTAL PETROLEUM CORP (100%),,Green House Gas e-GGRT,543517,UU,UU,,,,,TX,Texas,327385.0000000000,,,2017,79232
"One Williams Center, WRC2",,,,,Tulsa,,,TULSA COUNTY,40143,547464.0000000000,DEFAULT,,1010403,"Williams Olefins, LLC (HQ)",,110055520627,36.044495000000000,-95.977309000000000,325110,WILLIAMS PARTNERS LP (100%),,Green House Gas e-GGRT,547464,,,STOPPED_REPORTING_VALID_REASON,,,,OK,Oklahoma,,,,2023,74172
701 S. 6th Ave,,,,,Hopewell,,,HOPEWELL CITY,51670,523996.0000000000,CU_ONLY,,1002926,Green Plains Hopewell LLC,Direct Emitter,110059672705,37.294726000000000,-77.290025000000000,325193,GREEN PLAINS RENEWABLE ENERGY INC (100%),,Green House Gas e-GGRT,523996,C,C,,,,,VA,Virginia,175342.0000000000,,,2018,23860
136 HARRISON AVE,,,,,ROCKFORD,,,Winnebago,17201,520948.0000000000,DEFAULT,,1000823,Rockford Energy Center II,Direct Emitter,110005980741,42.238300000000000,-89.101400000000000,221112,"NRG Energy, Inc. (100%)",,Clean Air Markets Division Business Database,1497,D,D,,,,,IL,Illinois,46856.0000000000,,,2012,61104
5792 SEVENTH AVENUE NE,,,,,TOWNER,,,MCHENRY COUNTY,38049,530159.0000000000,CU_OTHERS,,1006505,TOWNER COMPRESSOR STATION,Direct Emitter,110064538326,48.253069000000000,-100.431591000000000,486210,ALLIANCE PIPELINE LP (50%); ENBRIDGE ENERGY MANAGEMENT LLC (50%),,FRS,110040932738,"C,W-NGTC","C,W",,,,,ND,North Dakota,318579.0000000000,,,2020,58788
15 MILES N.W. OF WENDOVER NV,,,,,WEST WENDOVER,,,ELKO COUNTY,32007,533897.0000000000,CU_OTHERS,,1005828,GRAYMONT WESTERN US INC PILOT PEAK,Direct Emitter,110008061765,40.821260000000000,-114.250199000000000,327410,"Graymont, Inc. (100%)",,FRS,110008061765,"C,S","C,S",,,,,NV,Nevada,26173.0000000000,,,2011,89883
,,,,,CASHION,,,Kingfisher,40073,524528.0000000000,CU_OTHERS,,1003194,PANHANDLE EASTERN PIPE LINE CO - CASHION,Direct Emitter,,35.789462000000000,-97.744557000000000,486210,ENERGY TRANSFER LP (100%),,FRS,110017433286,"C,W-NGTC","C,W",,,,,OK,Oklahoma,209218.0000000000,15.0000000000,,2019,73016
3511 11TH ST. N.E.,,,,,AUSTIN,,,Mower,27099,528664.0000000000,DEFAULT,,1005945,AUSTIN UTILITIES NORTHEAST POWER STATION,,110000426487,43.701400000000000,-92.962600000000000,221112,City of Austin Minnesota (100%);,,Clean Air Markets Division Business Database,382,,,STOPPED_REPORTING_VALID_REASON,,,,MN,Minnesota,,,,2019,55912
1942 VALENCIA AVE,,,,,BREA,,,ORANGE COUNTY,06059,522784.0000000000,DEFAULT,,1002320,OLINDA ALPHA LANDFILL,Direct Emitter,110013978384,33.937800000000000,-117.837500000000000,562212,County of Orange (100%),,FRS,110013978384,HH,HH,,,,,CA,California,52624.0000000000,,,2012,92823
633 Callahan Avenue,,,,,Appalachia,,,Wise,51195,543139.0000000000,DEFAULT,,1009561,North Fork #4,,110055517123,36.919429000000000,-82.794549000000000,212112,Revelation Energy llc (100%),,Green House Gas e-GGRT,543139,,,STOPPED_REPORTING_VALID_REASON,,,,VA,Virginia,,,,2017,24216
1058 County Road 215,,,,,Parachute,,,Denver,08031,537894.0000000000,DEFAULT,,1008355,"TEP Rocky Mountain, LLC - 595 Piceance basin",Onshore Oil & Gas Production,110037097469,39.748930000000000,-104.993420000000000,211111,"WPX Energy, Inc. (100%)",,Green House Gas e-GGRT,537894,W-ONSH,W,,,,,CO,Colorado,98806.0000000000,,,2012,81635
20922 TRIPLE XXX ROAD,,,,,LUTHER,,,Oklahoma,40109,520950.0000000000,CU_OTHERS,,1000824,Redbud Power Plant,Direct Emitter,110017422252,35.685300000000000,-97.224200000000000,221112,OGE ENERGY CORP (51%); GRAND RIVER DAM AUTHORITY (36%); OKLAHOMA MUNICIPAL POWER AUTHORITY (13%),,Clean Air Markets Division Business Database,1499,"C,D","C,D",,,,,OK,Oklahoma,50253.0000000000,21.0000000000,,2011,73054
